cod,NOMBRE,DEPTO,MPIO,LATITUD,LONGITUD,FECHA_INST,FECHA_SUSP
32070120,MESA DE FERNANDEZ ,META,SAN JUAN DE ARAMA,3.4565555556,-74.0299444444,15/10/1993,
32075010,NARANJOS LOS [32075010],META,GRANADA,3.4666666667,-73.7166666667,15/03/1968,15/03/1976
32075020,PTO LIMON [32075020],META,FUENTE DE ORO,3.3666666667,-73.5,15/05/1968,15/01/1990
32075030,VISTA HERMOSA ,META,VISTAHERMOSA,3.1203888889,-73.7540277778,15/04/1969,
32075040,HOLANDA LA [32075040],META,GRANADA,3.5163333333,-73.7160277778,15/11/1978,
32075050,MESETAS [32075050],META,MESETAS,3.3800555556,-74.0429722222,15/12/1983,
32075060,COOPERATIVA LA [32075060],META,FUENTE DE ORO,3.3666666667,-73.7,15/04/1986,30/04/2005
32075070,AGUAS CLARAS [32075070],META,GRANADA,3.4720277778,-73.8578333333,15/04/1986,15/04/1989
32075080,PTO LLERAS [32075080],META,PUERTO LLERAS,3.2676944444,-73.3731944444,15/10/1990,
32077010,PTE CARRETERA ,META,GRANADA,3.4166666667,-73.7833333333,15/09/1988,15/06/2002
32077020,PTE CARRETERA ,META,GRANADA,3.4833333333,-73.7333333333,15/09/1988,15/06/2002
32077030,PTE CARRETERA ,META,GRANADA,3.4166666667,-73.7833333333,15/09/1988,15/06/2002
32077040,PTE CARRETERA ,META,GRANADA,3.45,-73.75,15/09/1988,15/06/2002
32077050,PTE CARRETERA ,META,GRANADA,3.4333333333,-73.7833333333,15/09/1988,15/06/2002
32077060,PTO LLERAS [32077060],META,PUERTO LLERAS,3.2666666667,-73.3833333333,15/10/1978,15/12/1984
32077070,PINALITO [32077070],META,VISTAHERMOSA,2.9742222222,-73.6754722222,15/09/1978,
32077080,PTO RICO [32077080],META,PUERTO RICO,2.9416666667,-73.2113888889,15/10/1978,
32077090,TIERRA GRATA [32077090],META,PUERTO LLERAS,3.0875,-73.2263888889,15/02/1983,15/07/1986
32077100,PEÑAS BLANCAS   ,META,SAN JUAN DE ARAMA,3.2516111111,-73.8928333333,15/12/1983,
32077110,EL LIMON[32077110],META,SAN JUAN DE ARAMA,3.3689027778,-74.0296111111,15/12/1983,
32080010,PTO RICO [32080010],META,PUERTO RICO,2.9433333333,-73.2097222222,15/08/1979,
32080020,PISTA LA [32080020],META,PUERTO LLERAS,3.15,-72.9666666667,15/05/1980,15/07/1982
32080030,CANDILEJAS [32080030],META,PUERTO RICO,2.8333333333,-73.0833333333,15/06/1983,31/12/2001
32080040,PORORIO EL [32080040],META,PUERTO CONCORDIA,2.8333333333,-72.8093333333,15/12/1983,30/11/2000
32087030,TEJA ROJA [32087030],META,PUERTO RICO,2.9,-72.9,15/11/1978,15/05/1983
32087040,CANDILEJAS [32087040],META,PUERTO RICO,2.8333333333,-73.0833333333,15/02/1983,15/09/2005
32090010,MAPIRIPAN [32090010],META,MAPIRIPÁN,2.8897222222,-72.1301111111,15/06/1983,
32095010,VIENTO EL [32095010],META,MAPIRIPÁN,3.2,-72.6833333333,15/12/1983,15/10/1984
32097010,MAPIRIPAN [32097010],META,MAPIRIPÁN,2.8897222222,-72.1301111111,15/03/1983,
32100010,BOLIVIA LA [32100010],GUAVIARE,SAN JOSÉ DEL GUAVIARE,2.5666666667,-72.6333333333,15/05/1980,15/01/1990
32100020,MUCUARE [32100020],GUAVIARE,SAN JOSÉ DEL GUAVIARE,2.8666666667,-71.5333333333,15/06/1983,15/12/1983
32105010,PTO ARTURO [32105010],GUAVIARE,SAN JOSÉ DEL GUAVIARE,2.5833333333,-72.7833333333,15/10/1985,15/08/1993
32105060,MUCUARE [32105060],GUAVIARE,SAN JOSÉ DEL GUAVIARE,2.8666666667,-71.5333333333,15/12/1983,15/03/1986
32105070,SAN JOSE GUAVIARE ,GUAVIARE,SAN JOSÉ DEL GUAVIARE,2.5530277778,-72.6470833333,15/11/1983,
32105080,SAN JOSE DEL GUAVIARE ,GUAVIARE,SAN JOSÉ DEL GUAVIARE,2.5530277778,-72.6470833333,26/09/2008,
32107010,PTO ARTURO [32107010],GUAVIARE,SAN JOSÉ DEL GUAVIARE,2.5688888889,-72.7511111111,15/11/1978,
32107020,MUCUARE [32107020],GUAVIARE,SAN JOSÉ DEL GUAVIARE,2.8666666667,-71.5333333333,15/03/1983,15/12/1985
32107030,SAN JOSE GUAVIARE ,GUAVIARE,SAN JOSÉ DEL GUAVIARE,2.5734444444,-72.6379166667,15/04/1988,
32110010,TRAPICHE EL [32110010],VICHADA,CUMARIBO,2.7833333333,-70.6666666667,15/04/1984,28/02/2002
32117010,TRAPICHE EL [32117010],VICHADA,CUMARIBO,2.8333333333,-70.6666666667,15/03/1983,31/12/2003
32120010,SAN IGNACIO [32120010],META,MAPIRIPÁN,3.7340833333,-72.3697777778,15/12/1983,
32140010,GUACO [32140010],VICHADA,CUMARIBO,3.4,-70.1166666667,15/06/1983,15/07/1983
32147010,GUACO [32147010],VICHADA,CUMARIBO,3.4,-70.1166666667,15/03/1983,15/05/1994
32150010,MAPIRIPANA [32150010],GUAVIARE,SAN JOSÉ DEL GUAVIARE,2.8,-70.5333333333,15/06/1983,15/12/1983
32150020,MAPIRRIARE [32150020],GUAINÍA,MAPIRIPANA,2.9166666667,-70.2833333333,15/06/1983,15/11/1985
32150030,LAGUNA EL CEJAL ,GUAINÍA,MAPIRIPANA,3.1833333333,-70.1666666667,15/06/1983,15/08/1983
32150040,PUEBLO NUEVO ,GUAINÍA,BARRANCO MINA,3.4236111111,-69.8936666667,15/06/1983,
32150050,BARRANCO MURCIELAG ,GUAINÍA,BARRANCO MINA,3.5716666667,-69.5880555556,15/06/1983,
32150060,SAPUARA [32150060],GUAINÍA,BARRANCO MINA,3.6705555556,-69.3605555556,15/06/1983,
32155010,MAPIRIPANA [32155010],GUAVIARE,SAN JOSÉ DEL GUAVIARE,2.8,-70.5333333333,15/12/1983,
32157010,MAPIRIPANA [32157010],GUAVIARE,SAN JOSÉ DEL GUAVIARE,2.8,-70.5333333333,15/03/1983,
32157020,MAPIRRIARE [32157020],GUAINÍA,MAPIRIPANA,2.9166666667,-70.2833333333,15/03/1983,15/11/1992
32157030,LAGUNA EL CEJAL ,GUAINÍA,MAPIRIPANA,3.1833333333,-70.1666666667,15/03/1983,15/01/1984
32157040,PUEBLO NUEVO ,GUAINÍA,BARRANCO MINA,3.4236111111,-69.8936111111,15/12/1983,
32157050,SAPUARA [32157050],GUAINÍA,BARRANCO MINA,3.6706111111,-69.3605,15/12/1983,
32157060,BARRANCO MURCIELAG ,GUAINÍA,BARRANCO MINA,3.5717222222,-69.5880555556,15/02/1984,
32190010,ARABIA ARRECIFAL ,GUAINÍA,BARRANCO MINA,3.6371388889,-69.0553055556,15/06/1983,
32197010,ARABIA ARRECIFAL ,GUAINÍA,BARRANCO MINA,3.8833333333,-68.4,15/12/1983,15/12/2001
32200010,CEJAL [32200010],VICHADA,CUMARIBO,3.9884722222,-68.3248055556,15/06/1983,
32207010,CEJAL [32207010],VICHADA,CUMARIBO,3.9861111111,-68.3541666667,15/12/1983,
33035010,CARIMAGUA [33035010],META,PUERTO GAITÁN,4.5744166667,-71.34075,15/05/1972,
33050010,CUMARIBO [33050010],VICHADA,CUMARIBO,4.4947222222,-69.8033333333,15/10/1983,15/07/1991
33050020,RAYA LA [33050020],VICHADA,CUMARIBO,4.5161111111,-69.6058333333,15/10/1983,
33055010,CUMARIBO    [33055010],VICHADA,CUMARIBO,4.4947222222,-69.8033333333,15/07/1991,
33060010,STA RITA [33060010],VICHADA,CUMARIBO,4.8658888889,-68.3638333333,15/12/1983,
33065010,JAMURY [33065010],VICHADA,CUMARIBO,4.3666666667,-69.1666666667,15/07/1976,15/03/1987
33077010,STA RITA [33077010],VICHADA,CUMARIBO,4.8661111111,-68.3627777778,15/10/1984,
34015010,GAVIOTAS LAS [34015010],VICHADA,CUMARIBO,4.5539444444,-70.9301111111,15/08/1967,
34035010,TUPARRO BOCAS - TOMO  ,VICHADA,CUMARIBO,5.3531388889,-67.85825,15/05/1972,
34035020,TAPON EL   [34035020],VICHADA,CUMARIBO,5.1120277778,-69.1483888889,15/05/1972,06/01/2016
34037700,CENTRO ADTIVO TOMO ,VICHADA,CUMARIBO,5.3535,-67.8543055556,02/12/2014,
35010010,PTO LOPEZ [35010010],META,PUERTO LÓPEZ,4.1050277778,-72.9365,15/09/1960,
35010020,ACACIAS [35010020],META,ACACÍAS,3.9946388889,-73.7655833333,15/04/1961,
35010040,CAÑO HONDO [35010040],META,GUAMAL,3.9242222222,-73.8145833333,15/11/1968,
35010050,BORREGO V RICA HDA ,META,SAN CARLOS DE GUAROA,3.9666666667,-73.4,15/07/1975,15/01/1989
35010060,TORO EL   [35010060],META,CASTILLA LA NUEVA,3.7866666667,-73.4005555556,15/05/1978,
35010070,GUAMAL [35010070],META,GUAMAL,3.8783333333,-73.7586111111,15/04/1978,
35010080,NARE [35010080],META,PUERTO LÓPEZ,3.7938888889,-73.1497222222,15/05/1978,
35010090,SAN MARTIN [35010090],META,SAN MARTÍN,3.7502777778,-73.7008333333,15/08/1978,
35010150,YAGUARITO [35010150],META,SAN CARLOS DE GUAROA,3.8833333333,-73.34,15/01/1994,
35010220,SAN MARTIN [35010220],META,SAN MARTÍN,3.7166666667,-73.7,15/01/1960,15/02/1970
35010230,BAJO NARE [35010230],META,PUERTO LÓPEZ,3.9846388889,-72.9712222222,15/06/1983,
35015010,NUTRIA LA [35015010],META,CASTILLA LA NUEVA,3.8,-73.4333333333,15/05/1968,15/09/1975
35015020,IRACA GJA [35015020],META,SAN MARTÍN,3.6833333333,-73.7,15/08/1960,15/01/1984
35015030,SAN CARLOS GUAROA ,META,SAN CARLOS DE GUAROA,3.7166666667,-73.25,15/02/1977,15/04/1992
35015040,GUALAS [35015040],META,SAN MARTÍN,3.75,-73.4333333333,15/08/1978,15/04/1981
35015050,BARBASCAL [35015050],META,SAN MARTÍN,3.6307777778,-73.3492777778,15/05/1992,
35017020,PTE LLERAS AUTOMATICA ,META,PUERTO LÓPEZ,4.1030194444,-72.9363833333,15/03/1972,
35017030,ALTO COROZAL [35017030],META,CASTILLA LA NUEVA,3.8,-73.5833333333,15/05/1979,15/01/1990
35017040,BARRO EL [35017040],META,SAN CARLOS DE GUAROA,3.7497222222,-73.1797777778,15/05/1979,
35017050,RINCON DEL PAJURE ,META,SAN CARLOS DE GUAROA,3.8833333333,-73.1166666667,15/05/1979,15/04/1993
35017070,RANCHO ALEGRE ,META,ACACÍAS,3.8636388889,-73.5406111111,15/05/1979,
35017080,OROTOY [35017080],META,CASTILLA LA NUEVA,3.8333333333,-73.6166666667,15/06/1979,15/11/1985
35017090,PTE CAMACHO [35017090],META,SAN MARTÍN,3.7106111111,-73.7064444444,15/08/1978,
35017100,BAJO NARE [35017100],META,PUERTO LÓPEZ,3.9846388889,-72.9712222222,15/12/1982,20/09/2013
35020010,MONTERREDONDO ,CUNDINAMARCA,GUAYABETAL,4.2544444444,-73.8233333333,15/07/1951,
35020020,SUSUMUCO [35020020],CUNDINAMARCA,GUAYABETAL,4.1961666667,-73.7719166667,15/05/1961,
35020030,MANZANARES [35020030],META,ACACÍAS,4.1166666667,-73.8,15/08/1968,30/04/2002
35020060,POMPEYA [35020060],META,VILLAVICENCIO,4.03975,-73.368,15/11/1978,
35020070,SALADOS LOS [35020070],META,PUERTO LÓPEZ,4.1166666667,-73.15,15/10/1967,15/06/1995
35020100,GUAYABETAL [35020100],CUNDINAMARCA,GUAYABETAL,4.2,-73.8166666667,15/07/1968,15/11/1971
35020270,LIBERTAD LA [35020270],META,VILLAVICENCIO,4.0573611111,-73.4679166667,15/05/1968,15/12/1972
35025020,LIBERTAD LA [35025020],META,VILLAVICENCIO,4.0573611111,-73.4679166667,15/04/1968,
35025030,PACHAQUIARO [35025030],META,PUERTO LÓPEZ,4.0666666667,-73.1833333333,15/06/1968,15/06/1986
35025040,BAMBU EL [35025040],META,PUERTO LÓPEZ,4.1166666667,-73.1833333333,15/05/1972,15/10/1980
35025110,LA LIBERTAD AUTOMATICA ,META,VILLAVICENCIO,4.0573611111,-73.4679166667,25/03/2007,
35027140,PTE CARRETERA - ,META,VILLAVICENCIO,4.0701944444,-73.7625,15/04/1968,
35027160,PTE CARRETERA ,META,VILLAVICENCIO,4.2,-73.7166666667,15/04/1978,15/12/1998
35027180,PERALONSO [35027180],META,VILLAVICENCIO,4.1,-73.45,15/07/1978,15/06/2002
35027190,GUACAPATE [35027190],CUNDINAMARCA,QUETAME,4.3143055556,-73.8749444444,15/05/1980,
35027200,PALMAR EL [35027200],CUNDINAMARCA,GUAYABETAL,4.2084722222,-73.8154166667,15/05/1980,
35027210,CASETEJA-DELICIAS ,CUNDINAMARCA,GUAYABETAL,4.1952777778,-73.7688888889,15/05/1980,
35030010,CALVARIO EL [35030010],META,EL CALVARIO,4.3520555556,-73.7115833333,15/10/1968,
35030020,MONFORT [35030020],META,EL CALVARIO,4.3100833333,-73.6480277778,15/08/1968,
35030030,SENA [35030030],META,VILLAVICENCIO,4.1273611111,-73.6395555556,15/08/1984,
35030040,ACDTO LA ESMERALDA ,META,VILLAVICENCIO,4.1636388889,-73.6477222222,15/02/1986,
35030050,OJO DE AGUA [35030050],META,VILLAVICENCIO,4.0911388889,-73.4487777778,15/07/1978,
35030060,APIAY [35030060],META,VILLAVICENCIO,4.0833333333,-73.5666666667,15/04/1968,15/06/1972
35030070,HIMAT R 6 [35030070],META,VILLAVICENCIO,4.0833333333,-73.5666666667,15/05/1981,15/04/1994
35030090,BUENAVISTA [35030090],META,RESTREPO,4.2747777778,-73.6178333333,15/03/1993,
35030100,ALCALDIA [35030100],META,VILLAVICENCIO,4.15,-73.6333333333,15/08/1993,
35030290,SERVITA [35030290],META,VILLAVICENCIO,4.1888055556,-73.6931111111,15/04/1995,
35030370,ICA V/CIO [35030370],META,VILLAVICENCIO,4.1373888889,-73.625,02/05/2006,
35030380,IDEAM V/CIO [35030380],META,VILLAVICENCIO,4.1440833333,-73.6418333333,01/10/2009,
35035010,BASE AEREA APIAY ,META,VILLAVICENCIO,4.0771111111,-73.5599166667,15/10/1972,
35035020,APTO VANGUARDIA   ,META,VILLAVICENCIO,4.1619194444,-73.6175777778,15/10/1924,
35035030,SALINAS DE UPIN ,META,RESTREPO,4.3,-73.5666666667,15/01/1960,15/01/1993
35035060,HACHON EL [35035060],META,VILLAVICENCIO,4.1666666667,-73.6,15/09/1967,15/01/1971
35035070,UNILLANOS [35035070],META,VILLAVICENCIO,4.0767222222,-73.582,15/10/1983,
35035080,TERMO OCOA [35035080],META,VILLAVICENCIO,4.1,-73.7,15/12/1993,15/07/2000
35035090,ALTO DEL TIGRE ,META,EL CALVARIO,4.2848611111,-73.7483333333,15/07/1995,15/10/2010
35035100,ICA VILLAVICENCIO ,META,VILLAVICENCIO,4.1373888889,-73.625,22/03/2007,
35035110,SALINAS DE UPIN ,META,RESTREPO,4.2738611111,-73.5868611111,23/03/2007,
35037100,PTE ABADIA AUTOMATICA ,META,VILLAVICENCIO,4.2353333333,-73.6353611111,15/04/1968,
35037110,PALMARITO [35037110],META,RESTREPO,4.2333333333,-73.5333333333,15/10/1978,15/06/2002
35037130,PTE DEL AMOR [35037130],META,VILLAVICENCIO,4.0860833333,-73.6688888889,15/05/1978,
35037140,MURUJUY [35037140],META,VILLAVICENCIO,4.1166666667,-73.2833333333,15/06/1978,15/08/1985
35040010,RETIRO EL [35040010],CUNDINAMARCA,MEDINA,4.3387222222,-73.5465277778,15/08/1968,
35045020,CABAÑA LA HDA ,META,CUMARAL,4.3004444444,-73.3575,15/05/1979,
35047030,PTE CARRETERA ,META,CUMARAL,4.31245,-73.4123805556,15/02/1972,
35050010,MEDINA [35050010],CUNDINAMARCA,MEDINA,4.5065555556,-73.3470833333,15/09/1969,
35050020,SAN JUANITO [35050020],CUNDINAMARCA,MEDINA,4.4232222222,-73.3959722222,15/07/1968,
35055010,JAPON EL [35055010],CUNDINAMARCA,PARATEBUENO,4.3769722222,-73.3013055556,15/04/1968,
35057010,CABLE EL [35057010],CUNDINAMARCA,PARATEBUENO,4.3962222222,-73.2925277778,15/10/1968,
35057020,CABLE EL MR 2 [35057020],CUNDINAMARCA,PARATEBUENO,4.3666666667,-73.2666666667,15/03/1968,15/02/1970
35057030,CABLE EL MR 3 [35057030],CUNDINAMARCA,PARATEBUENO,4.3666666667,-73.2666666667,15/05/1968,15/02/1970
35057040,PTE CARRETERA ,META,RESTREPO,4.1983444444,-73.5701972222,15/10/1978,
35090040,REVENTONERA [35090040],CASANARE,SABANALARGA,4.9049444444,-73.0476111111,15/04/1981,
35090110,DON ANTONIO [35090110],CASANARE,SABANALARGA,4.7477777778,-72.9972222222,15/06/1993,
35095020,DON ANTONIO CAMELI ,CASANARE,SABANALARGA,4.6833333333,-73.0333333333,15/10/1968,15/05/1993
35095110,HUERTA LA GRANDE ,CASANARE,VILLANUEVA,4.6550833333,-72.9173333333,15/09/1994,
35097090,REVENTONERA LA [35097090],CASANARE,SABANALARGA,4.9049722222,-73.0476111111,15/03/1981,
35100020,CABUYARO [35100020],META,CABUYARO,4.2837222222,-72.7928333333,15/06/1968,
35105010,GUADUALITO [35105010],META,CABUYARO,4.4333333333,-72.9666666667,15/10/1968,15/04/1976
35105020,BARRANCA DE UPIA ,META,BARRANCA DE UPÍA,4.5666666667,-72.9666666667,15/06/1976,15/12/1990
35105030,CABUYARO [35105030],META,CABUYARO,4.2837222222,-72.7928333333,15/01/1969,15/07/1971
35105040,PETRIBA [35105040],META,BARRANCA DE UPÍA,4.3833333333,-72.9,15/12/1990,15/10/1993
35105050,GUAICARAMO [35105050],META,BARRANCA DE UPÍA,4.4686666667,-72.9535833333,15/10/1993,
35107010,PTE CABUYARITO ,META,CABUYARO,4.2956388889,-72.8656111111,15/04/1976,
35107020,VISO EL [35107020],META,CABUYARO,4.35,-72.7833333333,15/05/1976,15/06/1995
35107030,CABUYARO [35107030],META,CABUYARO,4.2810083333,-72.7933055556,15/05/1976,
35107040,GUAICARAMO [35107040],CASANARE,SABANALARGA,4.6890944444,-73.0465194444,15/03/1981,
35117010,HUMAPO [35117010],META,PUERTO LÓPEZ,4.3277777778,-72.3915833333,15/04/1978,
35117020,PICA LA [35117020],CASANARE,TAURAMENA,4.3,-72.6,15/04/1977,15/01/1990
35120010,PTO GAITAN [35120010],META,PUERTO GAITÁN,4.3113888889,-72.0766388889,15/01/1963,
35125010,MARGARITAS LAS HDA ,META,PUERTO LÓPEZ,4.3405555556,-72.1563611111,15/05/1976,
35125020,VUELTA LARGA [35125020],META,PUERTO LÓPEZ,3.8666666667,-72.2,15/03/1987,15/08/1989
35127010,PTO GAITAN [35127010],META,PUERTO GAITÁN,4.3115555556,-72.0765833333,15/12/1977,
35127020,CAMP YUCAO [35127020],META,PUERTO LÓPEZ,4.3405555556,-72.1563611111,15/03/1977,
35127030,ESPERANZA LA [35127030],META,PUERTO GAITÁN,3.8145555556,-72.2886666667,15/11/1984,
35130010,PLATA LA [35130010],META,PUERTO LÓPEZ,3.9560833333,-72.7657222222,15/04/1975,
35135010,CEJALITO [35135010],META,SAN MARTÍN,3.7166666667,-72.35,15/05/1976,15/12/1984
35137010,CEJALITO [35137010],META,PUERTO LÓPEZ,3.7344722222,-72.3699444444,15/11/1984,
35170010,SAN JOSE [35170010],META,PUERTO GAITÁN,4.85,-71.1666666667,15/12/1983,15/01/1990
35177010,PORVENIR EL [35177010],META,PUERTO GAITÁN,4.7333333333,-71.4,15/08/1979,15/06/1986
35177020,PTO TEXAS [35177020],CASANARE,MANÍ,4.4183888889,-71.9609722222,15/08/1979,20/09/2103
35177030,SAN JOSE [35177030],META,PUERTO GAITÁN,4.85,-71.1666666667,15/12/1982,15/11/1984
35180020,PICA LA [35180020],CASANARE,TAURAMENA,4.3,-72.6,15/07/1980,15/01/1990
35180030,FUNDO NUEVO HUMAPO ,META,PUERTO LÓPEZ,4.3277222222,-72.3914444444,15/06/1983,
35180040,POYATA LA [35180040],CASANARE,MANÍ,4.4418333333,-72.1523888889,15/06/1983,
35180050,PTO TEXAS [35180050],CASANARE,MANÍ,4.4182777778,-71.9608055556,15/06/1983,
35185010,LA PALOMERA AUTOMATICA ,META,PUERTO LÓPEZ,4.2603611111,-72.5644722222,18/05/2005,
35187010,POYATA LA [35187010],CASANARE,MANÍ,4.4418333333,-72.1523888889,15/12/1982,
35200010,PATAGONIA LA [35200010],CASANARE,MANÍ,4.5666666667,-71.8333333333,15/06/1983,15/02/1991
35200020,ROMERENA LA [35200020],CASANARE,OROCUÉ,4.6833333333,-71.5833333333,15/06/1983,15/03/1985
35207010,PATAGONIA LA [35207010],CASANARE,MANÍ,4.5666666667,-71.8333333333,15/12/1982,31/01/1991
35207020,ROMERENA LA [35207020],CASANARE,OROCUÉ,4.6833333333,-71.5833333333,15/12/1982,15/03/1985
35217020,ESTACION LA [35217020],CASANARE,OROCUÉ,4.6928888889,-71.5616944444,15/04/1978,
35220020,OROCUE [35220020],CASANARE,OROCUÉ,4.7932777778,-71.3291111111,15/01/1932,15/12/1960
35220030,OROCUE [35220030],CASANARE,OROCUÉ,4.7932777778,-71.3291111111,15/04/1981,
35220040,MACUCUANA [35220040],CASANARE,OROCUÉ,4.9081666667,-71.5313888889,15/06/1983,
35225010,MODULOS [35225010],CASANARE,OROCUÉ,4.8,-71.3333333333,15/04/1978,15/05/1981
35225020,MODULOS [35225020],CASANARE,OROCUÉ,4.9104722222,-71.4330555556,15/04/1981,
35227060,OROCUE [35227060],CASANARE,OROCUÉ,4.7932777778,-71.3291111111,15/04/1978,15/12/1983
35227070,OROCUE BZO DERECHO ,CASANARE,OROCUÉ,4.7830555556,-71.3453611111,15/04/1978,15/08/1979
35227080,MACUCUANA [35227080],CASANARE,OROCUÉ,4.9081666667,-71.5313888889,15/12/1982,15/09/2005
35227090,PTE CARRETERA ,CASANARE,OROCUÉ,4.9045833333,-71.4361388889,15/04/1988,
35250010,AURORA LA [35250010],VICHADA,LA PRIMAVERA,6.0956111111,-69.4234166667,15/06/1983,
35250020,PATEVACAL [35250020],VICHADA,LA PRIMAVERA,6.1766111111,-69.1278055556,15/06/1983,
35250030,PTO FORTUNA [35250030],VICHADA,LA PRIMAVERA,6.1457222222,-68.7775833333,15/06/1983,
35250040,ACEITICO [35250040],VICHADA,PUERTO CARREÑO,6.1754166667,-68.3943611111,15/06/1983,
35257010,AURORA LA [35257010],VICHADA,LA PRIMAVERA,6.0956111111,-69.4234166667,15/02/1983,15/06/1985
35257020,PATEVACAL [35257020],VICHADA,LA PRIMAVERA,6.1760555556,-69.1287222222,15/02/1983,
35257030,PTO FORTUNA [35257030],VICHADA,LA PRIMAVERA,6.1455555556,-68.7788888889,15/02/1983,
35257040,ACEITICO [35257040],VICHADA,PUERTO CARREÑO,6.1835555556,-68.4414722222,15/02/1983,
35260010,BONANZA [35260010],VICHADA,SANTA ROSALÍA,5.1433055556,-70.8545,15/06/1983,
35260020,STA MARIA [35260020],VICHADA,SANTA ROSALÍA,5.2708333333,-70.7055833333,15/06/1983,
35260030,HATO BURRUNAY ,VICHADA,SANTA ROSALÍA,5.3519444444,-70.6782777778,15/06/1983,
35260040,PTO MISTER [35260040],VICHADA,LA PRIMAVERA,5.4166666667,-70.6,15/06/1983,15/10/1984
35260050,VUELTA MALA [35260050],VICHADA,LA PRIMAVERA,5.5613611111,-70.2806388889,15/06/1983,
35260060,PTO INFANTE [35260060],VICHADA,LA PRIMAVERA,5.7333333333,-70.0333333333,15/06/1983,15/01/1990
35260070,AGUAVERDE [35260070],VICHADA,LA PRIMAVERA,5.7919444444,-69.9871388889,15/06/1983,
35260080,SAN JORGE [35260080],VICHADA,LA PRIMAVERA,6.0103055556,-69.8438888889,15/06/1983,
35267010,HERMOSA LA [35267010],CASANARE,PAZ DE ARIPORO,5.5333333333,-70.4419722222,15/11/1997,
35267020,BONANZA [35267020],VICHADA,SANTA ROSALÍA,5.1433055556,-70.8545,15/12/1982,15/11/1997
35267030,STA MARIA [35267030],VICHADA,SANTA ROSALÍA,5.2708333333,-70.7055833333,15/01/1983,
35267040,PTO MISTER [35267040],VICHADA,LA PRIMAVERA,5.4166666667,-70.6,15/01/1983,15/09/1984
35267060,VUELTA MALA [35267060],CASANARE,PAZ DE ARIPORO,5.5833333333,-70.2833333333,15/01/1983,15/11/1997
35267070,PTO INFANTE [35267070],VICHADA,LA PRIMAVERA,5.7,-70.0333333333,15/02/1983,15/11/1986
35267080,AGUAVERDE [35267080],VICHADA,LA PRIMAVERA,5.7919444444,-69.9878888889,15/02/1983,
35267090,SAN JORGE [35267090],VICHADA,LA PRIMAVERA,6.0102777778,-69.8445,15/02/1983,20/09/2013
35267100,HATO BURRUNAY ,VICHADA,SANTA ROSALÍA,5.3666666667,-70.6666666667,15/01/1983,15/04/1989
36027050,CRAVO NORTE [36027050],ARAUCA,CRAVO NORTE,6.2956388889,-70.1943333333,15/05/1988,
36030020,PARAISO EL [36030020],ARAUCA,CRAVO NORTE,6.0417777778,-69.63875,15/06/1983,
36037010,PARAISO PEREGRINO ,ARAUCA,CRAVO NORTE,6.0417777778,-69.63875,15/02/1983,
38010010,SAN JOSE [38010010],VICHADA,PUERTO CARREÑO,6.05,-67.4666666667,15/06/1983,15/09/1983
38010020,RONCADOR [38010020],VICHADA,PUERTO CARREÑO,5.85,-67.6166666667,15/02/1984,15/02/2002
38010030,CASUARITO [38010030],VICHADA,PUERTO CARREÑO,5.6827777778,-67.6402777778,15/04/1984,
38015020,MEREY EL [38015020],VICHADA,PUERTO CARREÑO,6.1666666667,-67.5333333333,15/01/1968,15/05/1972
38015030,APTO PTO CARRENO  ,VICHADA,PUERTO CARREÑO,6.1824361111,-67.4912222222,15/06/1972,
38017010,PTO CARRENO  [38017010],VICHADA,PUERTO CARREÑO,6.1765277778,-67.4795833333,15/02/1983,
38017020,SAN JOSE [38017020],VICHADA,PUERTO CARREÑO,6.05,-67.4666666667,15/02/1983,15/09/1983
38017030,RONCADOR [38017030],VICHADA,PUERTO CARREÑO,5.8580277778,-67.5760555556,15/02/1983,
38017040,CASUARITO [38017040],VICHADA,PUERTO CARREÑO,5.6826944444,-67.6401944444,15/04/1984,
38017080,PROY.CENTRAL HIDRO ,VICHADA,PUERTO CARREÑO,5.5259444444,-68.7497222222,15/02/2005,31/05/2005
38020010,BUENAVISTA [38020010],VICHADA,CUMARIBO,5.05,-67.8166666667,15/12/1983,15/09/1986
38020020,PTO NARINO [38020020],VICHADA,CUMARIBO,4.9569444444,-67.8341666667,15/02/1984,
38027010,BUENAVISTA [38027010],VICHADA,CUMARIBO,5.05,-67.8166666667,15/12/1983,15/09/1986
38027020,PTO NARIÑO [38027020],VICHADA,CUMARIBO,4.9568611111,-67.8341666667,15/02/1984,
38027701,MAIPURES CABAÑAS,VICHADA,CUMARIBO,5.2494722222,-67.8556111111,,
38030010,MATAVEN [38030010],VICHADA,CUMARIBO,4.5460555556,-67.8590277778,15/12/1983,
38037010,MATAVEN  [38037010],VICHADA,CUMARIBO,4.5389722222,-67.8605,15/12/1983,
38037020,BUENOS AIRES [38037020],VICHADA,CUMARIBO,4.1166666667,-67.75,15/12/1983,15/06/1997
42040010,YURUPARI [42040010],VAUPÉS,MITÚ,0.8703888889,-71.0408055556,15/03/1984,
42050020,MANDI [42050020],VAUPÉS,MITÚ,1.1005833333,-70.7348055556,15/04/1984,
42057010,YURUPARI [42057010],VAUPÉS,MITÚ,0.8536666667,-71.0074722222,15/03/1984,
42057020,MANDI  [42057020],VAUPÉS,MITÚ,1.1018888889,-70.7357777778,15/04/1984,
42060010,CERROS LOS [42060010],VAUPÉS,MITÚ,0.9051944444,-70.7763055556,15/03/1984,
